"imdb.uid","Country","Title","Type","imdb.rating","runtime","Year","Letterboxd.Rating","Letterboxd.Votes"
"tt0093342","Iran","Khane-ye doust kodjast?","movie",8.1,83,1987,"4.15","6287"
"tt0123802","Haiti","Divine Horsemen: The Living Gods of Haiti","movie",6.9,52,1985,"3.43","219"
"tt3890160","UK","Baby Driver","movie",7.6,113,2017,"3.87","281409"
"tt0069027","France","we won't grow old together","movie",7.4,110,1972,"3.82","1095"
"tt5635086","UK","God's Own Country","movie",7.7,104,2017,"3.94","18580"
"tt0018505","Russian Federation","Tretya meshchanskaya","movie",7.5,86,1927,"3.62","426"
"tt8110232","#N/A","The Many Saints of Newark","movie",NA,NA,2020,NA,NA
"tt0064680","Georgia","Vedreba","movie",7.9,77,1967,"3.83","220"
"tt0161860","Germany","Nirgendwo in Afrika","movie",7.5,141,2001,"3.5","836"
"tt0056193","UK","Lolita","movie",7.6,153,1962,"3.62","31470"
"tt0074710","#N/A","Jana Aranya","movie",8.3,131,1975,"4","190"
"tt0403778","UK","Long Way Round","tvMiniSeries",8.6,315,2004,"4.02","560"
"tt0101516","USA","Bugsy","movie",6.8,136,1991,"3.22","3207"
"tt6896536","France","Foxtrot","movie",7.3,113,2017,"3.83","4689"
"tt0087843","USA","Once Upon a Time in America","movie",8.4,229,1984,"4.19","31858"
"tt0053134","Japan","good morning","movie",7.9,94,1959,"4.09","7174"
"tt0059012","Switzerland","Chimes at Midnight","movie",7.9,113,1965,"4","4420"
"tt0443272","#N/A","Lincoln","movie",7.3,150,2012,"3.52","59466"
"tt5639354","Chile","Una Mujer Fantástica","movie",7.2,104,2017,"3.75","17435"
"tt0244316","Taiwan","yi yi","movie",8,173,2000,"4.4","13661"
"tt0318462","#N/A","Diarios de motocicleta","movie",7.8,126,2004,"3.71","12375"
"tt0942385","USA","Tropic Thunder","movie",7,107,2008,"3.4","82401"
"tt6048922","#N/A","Greyhound","movie",NA,NA,2020,NA,NA
"tt0059362","UK","The Knack ...and How to Get It","movie",6.6,85,1965,"3.28","1022"
"tt3406392","#N/A","Center Jenny","video",6.5,53,2013,"3.79","256"
"tt1087578","Japan","Aruitemo aruitemo","movie",8,115,2008,"4.2","8856"
"tt0825232","USA","The Bucket List","movie",7.4,97,2007,"3.17","22996"
"tt0118201","France","Y'aura t'il de la neige à Noël?","movie",6.9,90,1996,"3.6","67"
"tt2294629","USA","Frozen","movie",7.5,102,2013,"3.36","159208"
"tt0111756","USA","Wyatt Earp","movie",6.7,191,1994,"3.03","3683"
"tt0019254","France","La passion de Jeanne d'Arc","movie",8.1,110,1928,"4.39","20101"
"tt0116922","USA","Lost Highway","movie",7.6,134,1997,"3.91","36836"
"tt0017048","Japan","Kurutta ippêji","movie",7.4,70,1926,"3.81","3223"
"tt0032553","USA","the great dictator","movie",8.5,125,1940,"4.22","28562"
"tt0055320","Italy","Il posto","movie",8,93,1961,"4.09","2459"
"tt0275847","USA","Lilo & Stitch","movie",7.2,85,2002,"3.81","72303"
"tt0072684","UK","barry lyndon","movie",8.1,185,1975,"4.27","39302"
"tt0108188","Japan","Sonatine","movie",7.5,94,1993,"3.9","6667"
"tt0089866","Taiwan","Qing mei zhu ma","movie",7.7,119,1985,"4.05","3821"
"tt0070460","France","day for night","movie",8.1,115,1973,"4.09","8593"
"tt10516984","Czechia","Anima","short",7.7,15,2019,"3.91","25192"
"tt0067903","#N/A","Une aventure de Billy le Kid","movie",5.8,100,1971,"3.16","93"
"tt0053946","USA","Inherit the Wind","movie",8.1,128,1960,"3.9","3650"
"tt0087301","China","Fu rong zhen","movie",8.1,164,1987,"3.69","87"
"tt7772582","#N/A","Never Rarely Sometimes Always","movie",7.1,101,2020,"3.9","821"
"tt0068327","USA","Cabaret","movie",7.8,124,1972,"3.9","15271"
"tt0061101","Japan","Tokyo Drifter","movie",7.2,89,1966,"3.77","7586"
"tt5425186","USA","Horace and Pete","tvSeries",8.5,670,2016,"4.31","2808"
"tt0841119","#N/A","Lake of Fire","movie",8.2,152,2006,"3.96","704"
"tt0325980","USA","Pirates of the Caribbean: The Curse of the Black Pearl","movie",8,143,2003,"3.74","135037"
"tt0099995","Canada","Lebedyne ozero. Zona","movie",6.8,96,1990,"3.43","43"
"tt0014972","USA","he who gets slapped","movie",7.8,95,1924,"3.9","1161"
"tt0022150","France","le million","movie",7.4,81,1931,"3.64","1167"
"tt0470752","UK","Ex Machina","movie",7.7,108,2014,"4","214462"
"tt0093105","USA","good morning, vietnam","movie",7.3,121,1987,"3.59","24102"
"tt0296881","USA","Symbiopsychotaxiplasm: Take One","movie",7.3,75,1968,"3.85","1892"
"tt0104008","France","Conte d'hiver","movie",7.4,114,1992,"3.72","1711"
"tt0450259","Germany","Blood Diamond","movie",8,143,2006,"3.6","46322"
"tt0064068","Japan","Bara no sôretsu","movie",8,105,1969,"4.17","5447"
"tt7939766","USA","I'm Thinking of Ending Things","movie",NA,NA,2020,NA,NA
"tt0092716","Algeria","Camp de thiaroye","movie",7.8,157,1988,"3.89","213"
"tt0028333","USA","Swing Time","movie",7.6,103,1936,"3.62","5020"
"tt0199626","Australia","in the cut","movie",5.3,119,2003,"2.84","2923"
"tt0073580","Italy","The Passenger","movie",7.6,126,1975,"3.92","6357"
"tt0098724","USA","Sex, Lies, and Videotape","movie",7.2,100,1989,"3.71","15054"
"tt7905466","New Zealand","They Shall Not Grow Old","movie",8.3,99,2018,"4.03","18608"
"tt0416991","Burkina Faso","Moolaade","movie",7.6,124,2004,"3.87","1290"
"tt0111689","USA","What Happened Was...","movie",7.2,91,1994,"3.68","348"
"tt0023634","Japan","Otona no miru ehon - Umarete wa mita keredo","movie",8,100,1932,"3.99","2989"
"tt0069035","Sweden","Nybyggarna","movie",8,202,1972,"4.13","1098"
"tt0095037","UK","Distant Voices, Still Lives","movie",7.5,84,1988,"4.01","2389"
"tt0109759","Canada","Exotica","movie",7.1,103,1994,"3.83","4368"
"tt1615147","USA","Margin Call","movie",7.1,107,2011,"3.47","14052"
"tt1063669","Germany","Die Welle","movie",7.6,107,2008,"3.6","17476"
"tt1560139","#N/A","Boy","movie",7.5,87,2010,"3.96","15906"
"tt0405159","USA","million dollar baby","movie",8.1,132,2004,"3.84","56017"
"tt0140888","Brazil","Central do Brasil","movie",8,110,1998,"4.31","8388"
"tt0320193","South Korea","Oasis","movie",7.9,133,2002,"3.99","3527"
"tt1560747","USA","The Master","movie",7.2,138,2012,"3.99","81100"
"tt0023876","USA","Cavalcade","movie",5.8,112,1933,"2.47","1116"
"tt0949731","USA","The Happening","movie",5,91,2008,"1.9","33913"
"tt0050870","India","Payaasa ","movie",8.5,146,1957,"4.09","1078"
"tt0058898","Italy","Alphaville, une étrange aventure de Lemmy Caution","movie",7.2,99,1965,"3.64","10581"
"tt0015167","#N/A","Neobychainye priklyucheniya mistera Vesta v strane bolshevikov","movie",6.6,94,1924,"3.18","346"
"tt0068646","USA","The Godfather","movie",9.2,175,1972,"4.56","188179"
"tt0061811","USA","In the Heat of the Night","movie",8,110,1967,"3.94","12917"
"tt3721936","UK","American Honey","movie",7,163,2016,"3.79","33710"
"tt0088650","UK","28 Up","tvMovie",8.3,136,1984,"4","1312"
"tt0092306","Portugal","À Flor do Mar","movie",7.3,143,1986,"4.02","577"
"tt0059229","Italy","Giulietta degli spiriti","movie",7.6,137,1965,"3.79","3531"
"tt0092571","#N/A","Anne of Green Gables: The Sequel","tvMiniSeries",8.4,230,1987,"#N/A","#N/A"
"tt7189380","Australia","Double King","short",8.3,10,2017,"4.07","1144"
"tt0082408","Portugal","Francisca","movie",7.1,166,1981,"4.09","338"
"tt0306779","#N/A","Erased Faces","movie",6.9,10,1987,NA,NA
"tt0067328","USA","The Last Picture Show","movie",8,118,1971,"4.1","13309"
"tt0116830","USA","Last Man Standing","movie",6.4,101,1996,"2.93","5359"
"tt0433498","Japan","Kino no tabi","tvSeries",8.4,NA,2003,NA,NA
"tt0076786","Italy","suspiria","movie",7.5,88,1977,"3.96","65354"
"tt0258885","China","Zhantai","movie",7.4,154,2000,"3.98","1567"
"tt0068278","Germany","The bitter tears of petra von kant","movie",7.8,124,1972,"4.06","5470"
"tt1663662","USA","Pacific Rim","movie",6.9,131,2013,"3.32","116146"
"tt0036775","USA","double indemnity","movie",8.3,107,1944,"4.19","31924"
"tt1433540","#N/A","Panique au village","movie",7.5,75,2009,"3.83","4263"
"tt2649356","USA","Sharp Objects","tvMiniSeries",8.2,421,2018,"4.28","24510"
"tt0064498","Hungary","Isten hozta örnagy úr","movie",8.1,95,1969,"3.69","136"
"tt0077416","UK","the deer hunter","movie",8.1,183,1978,"4.07","37542"
"tt5836866","USA","The Work","movie",7.9,89,2017,"4.02","1864"
"tt0107822","New Zealand","The Piano","movie",7.6,121,1993,"3.74","15891"
"tt1832382","Iran","A Separation","movie",8.4,123,2011,"4.24","30640"
"tt0314119","South Korea","Goryeo jang","movie",7.2,90,1963,"3.56","72"
"tt0104815","Mexico","el mariachi","movie",6.9,81,1992,"3.31","11209"
"tt5776858","USA","Phantom thread","movie",7.5,130,2017,"4.06","103807"
"tt0368008","USA","the manchurian candidate","movie",6.6,129,2004,"3.09","10168"
"tt0424142","#N/A","O Herói","movie",6.6,97,2004,NA,NA
"tt0095327","Japan","grave of the fireflies","movie",8.5,89,1988,"4.3","56851"
"tt0056736","Italy","L'Eclisse","movie",7.9,126,1962,"4","7812"
"tt0076740","USA","Sorcerer","movie",7.7,121,1977,"4.11","12437"
"tt0463998","Germany","Freedom Writers","movie",7.5,123,2007,"3.46","8972"
"tt0057869","France","Bande à part","movie",7.8,95,1964,"3.89","11481"
"tt0033467","USA","Citizen Kane","movie",8.5,119,1941,"4.24","81800"
"tt0060742","India","nayak: the hero","movie",8.3,120,1966,"3.96","810"
"tt0228853","Japan","Sho o suteyo machi e deyô","movie",8,137,1971,"4.12","1001"
"tt9845398","Argentina","Fin de siglo","movie",7.3,84,2019,"3.59","789"
"tt0058409","Japan","Gate of Flesh","movie",7.6,90,1964,"3.81","1387"
"tt0019760","Ukraine","man with a movie camera","movie",8.4,68,1929,"4.2","14172"
"tt0095953","USA","Rain Man","movie",8,133,1988,"3.78","55208"
"tt0058625","Japan","Woman in the Dunes","movie",8.5,123,1964,"4.34","8684"
"tt0040522","Italy","Bicycle Thieves","movie",8.3,89,1948,"4.25","35105"
"tt0302674","Argentina","Gerry","movie",6.1,103,2002,"3.29","4162"
"tt0100791","USA","To Sleep with Anger","movie",7.1,102,1990,"3.82","2781"
"tt0017376","#N/A","Shestaya chast mira","movie",7.3,68,1926,"3.63","236"
"tt0061722","USA","The Graduate","movie",8,106,1967,"4.07","68041"
"tt0074486","USA","Eraserhead","movie",7.4,89,1977,"3.94","56695"
"tt0082085","USA","Blow Out","movie",7.4,108,1981,"3.99","26199"
"tt0246765","Haiti","Lumumba","movie",7.2,115,2000,"3.5","246"
"tt8201766","#N/A","The Last Film","movie",7,NA,2014,NA,NA
"tt0027125","USA","Top Hat","movie",7.8,101,1935,"3.82","5951"
"tt0124148","USA","A Study in Choreography for Camera","short",6.4,4,1945,"3.34","1038"
"tt0093058","UK","full metal jacket","movie",8.3,116,1987,"4.12","113571"
"tt0057336","Italy","Muriel ou le temps d'un retour","movie",7.3,117,1963,"3.73","1501"
"tt0085334","USA","A Christmas Story","movie",8,94,1983,"3.7","31590"
"tt0058604","Russian Federation","I am cuba","movie",8.2,108,1964,"4.23","3970"
"tt0108000","USA","Ruby in Paradise","movie",7,114,1993,"3.55","325"
"tt0036872","USA","Going My Way","movie",7.1,126,1944,"3.24","1803"
"tt0089755","USA","Out of africa","movie",7.2,161,1985,"3.32","8316"
"tt0057058","France","the fire within","movie",8,108,1963,"4.05","3579"
"tt0080339","USA","Airplane!","movie",7.7,88,1980,"3.85","65283"
"tt0167261","New Zealand","The Lord of the Rings: The Two Towers","movie",8.7,179,2002,"4.26","180629"
"tt0060914","France","Rosalie","movie",6.5,15,1966,"3.59","248"
"tt0009968","USA","Broken Blossoms or The Yellow Man and the Girl","movie",7.4,90,1919,"3.44","3718"
"tt0071360","USA","the conversation","movie",7.8,113,1974,"4.13","31882"
"tt0063036","USA","Greetings","movie",5.7,88,1968,"2.99","1133"
"tt8991268","Macedonia","Honeyland","movie",8.2,90,2019,"3.88","6380"
"tt0023969","USA","Duck Soup","movie",7.8,69,1933,"3.95","14505"
"tt0070548","Hungary","Plusz-mínusz egy nap","movie",8,92,1973,NA,NA
"tt7472352","Singapore","Shirkers","movie",7.4,97,2018,"3.92","14748"
"tt2704998","USA","Game Night","movie",6.9,100,2018,"3.5","106824"
"tt1152758","USA","Dear Zachary: A Letter to a Son About His Father","movie",8.6,95,2008,"4.22","17042"
"tt0073915","Senegal","xala","movie",6.8,123,1975,"3.42","947"
"tt0106226","USA","The Age of Innocence","movie",7.2,139,1993,"3.73","14427"
"tt0031679","USA","mr. smith goes to washington","movie",8.1,129,1939,"4.02","14302"
"tt0102536","Germany","Night on Earth","movie",7.8,129,1991,"3.88","13294"
"tt0114906","USA","Welcome to the Dollhouse","movie",7.4,88,1995,"3.73","9646"
"tt0061847","Japan","samurai rebellion","movie",8.4,128,1967,"4.12","2841"
"tt6910282","#N/A","Bergman Island","movie",NA,NA,2020,NA,NA
"tt4120176","France","L'avenir","movie",7,102,2016,"3.67","8670"
"tt0111495","France","Trois couleurs: Rouge","movie",8.1,99,1994,"4.22","22213"
"tt2948372","USA","Soul","movie",8.1,100,2020,"4.15","231079"
"tt0212712","#N/A","2046","movie",7.4,129,2004,"3.84","13511"
"tt0060827","Sweden","Persona","movie",8.1,85,1966,"4.38","44930"
"tt0056592","USA","To Kill a Mockingbird","movie",8.3,129,1962,"4.04","46541"
"tt0417349","UK","North & South","tvMiniSeries",8.6,235,2004,"4.12","1656"
"tt0044000","#N/A","Lo sceicco bianco","movie",7.2,86,1952,"3.4","1666"
"tt0072976","Germany","Fox and his Friends","movie",7.8,123,1975,"3.98","3334"
"tt0131335","Mexico","Canoa","movie",7.9,115,1976,"4.07","936"
"tt0104454","Japan","Howards End","movie",7.4,142,1992,"3.71","5285"
"tt0058349","Japan","yearning","movie",8.2,98,1964,"4.15","1249"
"tt0156887","Japan","perfect blue","movie",8,81,1997,"4.24","44755"
"tt0459159","#N/A","The Thick of It","tvSeries",8.7,696,2005,"#N/A","#N/A"
"tt0113277","USA","Heat","movie",8.2,170,1995,"4.13","73135"
"tt0278782","Philippines","Turumba","movie",7.4,95,1981,"3.81","93"
"tt4786824","#N/A","The Crown","tvSeries",8.7,2320,2016,"#N/A","#N/A"
"tt0271383","Brazil","O Auto da Compadecida","movie",8.6,104,2000,"4.45","9424"
"tt9426210","#N/A","Tenki no ko","movie",7.7,112,2019,"3.65","12383"
"tt0116962","#N/A","Ma jiang","movie",7.6,121,1996,"#N/A","#N/A"
"tt0453494","USA","Hoot","movie",5.5,91,2006,"2.22","2423"
"tt0838221","USA","The Darjeeling Limited","movie",7.2,91,2007,"3.65","55272"
"tt8020896","China","Da xiang xi di er zuo","movie",7.8,230,2018,"4.13","5553"
"tt3319508","USA","She's Beautiful When She's Angry","movie",7.8,92,2014,"4.02","2509"
"tt0070510","USA","Paper Moon","movie",8,102,1973,"4.16","10887"
"tt0100234","Iran","Nema-ye Nazdik","movie",8.3,98,1990,"4.31","14164"
"tt0070007","France","Du côté d'Orouët","movie",7.6,150,1971,"3.51","152"
"tt0032599","USA","his girl Friday","movie",8,92,1940,"4.02","18537"
"tt0114863","Albania","To vlemma tou Odyssea","movie",7.6,176,1995,"3.95","1432"
"tt0102587","Japan","Omohide poro poro","movie",7.7,118,1991,"3.9","13723"
"tt0338751","Germany","The Aviator","movie",7.5,170,2004,"3.67","53443"
"tt1979376","USA","Toy Story 4","movie",7.9,100,2019,"3.86","121879"
"tt4460792","#N/A","Calm with Horses","movie",7.3,101,2019,"3.59","358"
"tt0088241","Greece","voyage to cythera","movie",7.8,120,1984,"3.84","669"
"tt0118929","Australia","dark city","movie",7.6,100,1998,"3.66","22918"
"tt3235888","USA","It Follows","movie",6.8,100,2014,"3.62","129486"
"tt0040866","Italy","la terra trema","movie",7.9,160,1948,"3.88","1414"
"tt0048960","USA","Around the World in 80 Days","movie",6.8,175,1956,"2.98","3375"
"tt0090605","USA","Aliens","movie",8.3,137,1986,"4.15","107148"
"tt0422349","Romania","Marele jaf comunist","movie",7.5,75,2004,NA,NA
"tt1605783","Spain","Midnight in Paris","movie",7.7,96,2011,"3.72","96493"
"tt1478338","USA","Bridesmaids","movie",6.8,125,2011,"3.43","75542"
"tt0074174","USA","The Bad News Bears","movie",7.3,102,1976,"3.6","4681"
"tt0172495","UK","Gladiator","movie",8.5,155,2000,"3.94","117872"
"tt0050585","Poland","kanal","movie",7.9,91,1957,"4.05","1823"
"tt0060891","France","La religieuse","movie",7.4,140,1966,"3.86","1866"
"tt0990404","USA","Chop Shop","movie",7.3,84,2007,"3.76","1073"
"tt0086465","USA","trading places","movie",7.5,116,1983,"3.58","22415"
"tt0068011","#N/A","Zachariah","movie",6,93,1971,"3.08","169"
"tt0219233","#N/A","Padal proshlogodniy sneg","tvShort",8.4,20,1983,"3.69","94"
"tt0119282","USA","Hercules","movie",7.3,93,1997,"3.59","74109"
"tt0206634","UK","children of men","movie",7.9,109,2006,"4.22","118746"
"tt0164312","UK","42 Up","tvMovie",8.2,139,1998,"3.98","1017"
"tt1232829","USA","21 Jump Street","movie",7.2,109,2012,"3.52","123950"
"tt0076263","USA","Killer of Sheep","movie",7.4,80,1978,"3.94","4478"
"tt0176227","Russian Federation","Tempo di viaggio","tvMovie",7.3,62,1983,"3.54","837"
"tt0072417","USA","A Woman Under the Influence","movie",8.2,155,1974,"4.31","14337"
"tt0059592","France","Pierrot le Fou","movie",7.6,110,1965,"4","16700"
"tt4016934","South Korea","The Handmaiden","movie",8.1,145,2016,"4.32","79266"
"tt0050371","USA","a face in the crowd","movie",8.2,104,1957,"4.16","5815"
"tt0037059","USA","Meet Me in St. Louis","movie",7.6,113,1944,"3.8","9000"
"tt0075860","USA","Close Encounters of the Third Kind","movie",7.6,138,1977,"3.86","51158"
"tt0084565","Germany","Querelle","movie",6.8,108,1982,"3.58","2223"
"tt8241872","Portugal","Vitalina Varela","movie",7.3,124,2019,"3.96","1362"
"tt5727208","USA","Uncut Gems","movie",8,135,2019,"4.21","72322"
"tt0111507","France","Trois couleurs: Blanc","movie",7.6,92,1994,"3.77","19359"
"tt0040662","UK","oliver twist","movie",7.8,116,1948,"3.69","2542"
"tt0254753","#N/A","Santo Forte","movie",7.7,80,1999,"3.93","245"
"tt0118799","Italy","La vita è bella","movie",8.6,116,1997,"4.15","56115"
"tt1813757","Uganda","Who Killed Captain Alex?","movie",8.2,64,2010,"4.12","5049"
"tt0036868","USA","the best years of our lives","movie",8,170,1946,"4.14","8030"
"tt0097239","USA","driving miss daisy","movie",7.4,99,1989,"3.29","11743"
"tt0111845","Iran","through the olive trees","movie",7.8,103,1994,"4.03","2915"
"tt1010048","UK","Slumdog Millionaire","movie",8,120,2008,"3.72","94701"
"tt0376968","Russian Federation","the return","movie",8,99,2003,"4","6589"
"tt0040522","Italy","Ladri di biciclette","movie",8.3,89,1948,"4.25","34564"
"tt7149134","Philippines","Respeto","movie",7.6,96,2017,"4.02","426"
"tt3434046","#N/A","Ani choshev she'ze hachi karov le'eich she'hazilum niraa","short",7.5,10,2012,"#N/A","#N/A"
"tt0042619","France","Journal d'un curé de campagne","movie",8,115,1951,"4.02","4849"
"tt0122770","Czechia","Údolí vcel","movie",7.8,97,1968,"3.98","734"
"tt2139601","Brazil","As Canções","movie",8.1,90,2011,"4.03","450"
"tt0079182","Japan","Fukushû suru wa ware ni ari","movie",7.8,140,1979,"3.91","2839"
"tt0167404","USA","The Sixth Sense","movie",8.1,107,1999,"3.93","119109"
"tt0055399","Italy","Salvatore Giuliano","movie",7.4,123,1962,"3.74","971"
"tt0064665","USA","Midnight Cowboy","movie",7.8,113,1969,"3.98","23757"
"tt0039417","Italy","germany year zero","movie",7.9,78,1948,"3.94","4455"
"tt1664892","Norway","Sykt lykkelig","movie",6.5,85,2010,"3.06","329"
"tt6257174","UK","The Miseducation of Cameron Post","movie",6.6,91,2018,"3.57","29011"
"tt0060529","#N/A","Här har du ditt liv","movie",7.3,169,1966,"3.77","353"
"tt0074360","Spain","Cría cuervos","movie",8,105,1976,"4.08","3640"
"tt1068646","France","Entre les murs","movie",7.5,128,2008,"3.67","5210"
"tt0056322","Brazil","O Pagador de Promessas","movie",8.3,98,1962,"4.25","1402"
"tt11760792","#N/A","The Human Voice","short",NA,NA,2020,"#N/A","#N/A"
"tt0070666","Italy","serpico","movie",7.8,130,1973,"3.8","19770"
"tt0064115","USA","Butch Cassidy and the Sundance Kid","movie",8,110,1969,"4.01","29684"
"tt0112445","#N/A","Badkonake sefid","movie",7.7,85,1995,"3.82","1531"
"tt0127497","Jamaica","dancehall queen","movie",6.9,98,1997,"3.27","43"
"tt0058385","USA","my fair lady","movie",7.9,170,1964,"3.65","14842"
"tt0057193","USA","it's a mad mad mad mad world","movie",7.5,205,1963,"3.65","7790"
"tt0092651","Iran","the cyclist","movie",7.4,82,1989,"3.52","466"
"tt0460989","Ireland","The Wind that Shakes the Barley","movie",7.5,127,2006,"3.72","6716"
"tt0100332","USA","Paris Is Burning","movie",8.2,71,1990,"4.35","21828"
